country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2015,24.96588105883837,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2016,25.54921486892756,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2017,26.13001449708282,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2018,26.70781306205457,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2019,27.28233790561301,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2020,27.85349083242797,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2021,28.42102930478602,Total,,%,,,,Total
Nigeria,NG,NGA,566,Proportion of population using safely managed drinking water services,2022,28.9848848748333,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2000,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2001,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2002,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2003,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2004,98.25068214804068,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2005,98.10335449927433,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2006,97.95602685050802,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2007,97.80869920174166,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2008,97.66137155297537,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2009,97.514043904209,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2010,97.36671625544271,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2011,97.11403000451455,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2012,96.66424841476288,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2013,96.21538538695705,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2014,95.76744092109726,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2015,95.32041501718317,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2016,94.87430767521504,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2017,94.42911889519289,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2018,93.98484867711645,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2019,93.54149702098594,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2020,93.54149702098594,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2021,93.54149702098594,Total,,%,,,,Total
Niue,NU,NIU,570,Proportion of population using safely managed drinking water services,2022,93.54149702098594,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2000,80.47444438226391,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2001,80.45273987763072,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2002,80.43103448327571,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2003,80.40932822726045,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2004,80.3875196455882,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2005,80.37091758515925,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2006,80.35750548146808,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2007,80.34727365363507,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2008,80.34018652587002,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2009,80.33631982852617,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2010,80.3355569904835,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2011,80.33797011066191,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2012,80.34343034484462,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2013,80.35201057594131,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2014,80.36369389119568,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2015,80.3782453257937,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2016,80.39584720039693,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2017,80.41636945280716,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2018,80.3237909019868,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2019,80.35073390518379,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2020,80.38050305925564,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2021,80.41318215079289,Total,,%,,,,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Proportion of population using safely managed drinking water services,2022,80.44702587028334,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2000,82.0275458789739,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2001,82.20465922394804,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2002,82.38177256892214,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2003,82.55888591389629,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2004,83.12269136835688,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2005,83.68815241007327,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2006,84.25526903904554,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2007,84.82404125527367,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2008,85.39446905875759,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2009,85.9665524494974,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2010,86.54029142749305,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2011,87.11568599274455,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2012,87.69273614525184,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2013,88.27144188501502,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2014,88.85180321203406,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2015,89.43382012630887,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2016,89.84742268041236,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2017,90.24329896907216,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2018,90.63917525773195,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2019,90.63917525773195,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2020,90.63917525773195,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2021,90.63917525773195,Total,,%,,,,Total
Northern Mariana Islands,MP,MNP,580,Proportion of population using safely managed drinking water services,2022,90.63917525773195,Total,,%,,,,Total
Norway,NO,NOR,578,Proportion of population using safely managed drinking water services,2000,99.90882863158586,Total,,%,,,,Total
Norway,NO,NOR,578,Proportion of population using safely managed drinking water services,2001,99.90882733176466,Total,,%,,,,Total
Norway,NO,NOR,578,Proportion of population using safely managed drinking water services,2002,99.90882509981358,Total,,%,,,,Total
Norway,NO,NOR,578,Proportion of population using safely managed drinking water services,2003,99.85453912425447,Total,,%,,,,Total
Norway,NO,NOR,578,Proportion of population using safely managed drinking water services,2004,99.80025805009363,Total,,%,,,,Total
Norway,NO,NOR,578,Proportion of population using safely managed drinking water services,2005,99.74596641370815,Total,,%,,,,Total
